date,gold_futures_STC,gold_futures_MTC,gold_futures_LTC,silver_futures_STC,silver_futures_MTC,silver_futures_LTC,platinum_futures_STC,platinum_futures_MTC,platinum_futures_LTC,palladium_futures_STC,palladium_futures_MTC,palladium_futures_LTC,gold_spot_STC,gold_spot_MTC,gold_spot_LTC,silver_spot_STC,silver_spot_MTC,silver_spot_LTC,platinum_spot_STC,platinum_spot_MTC,platinum_spot_LTC,palladium_spot_STC,palladium_spot_MTC,palladium_spot_LTC
2012-01-04,0.38885969863970166,0.058881945665059,0.3116296133503896,-0.6923951861058921,-1.4737164255198731,0.5468224500919879,-0.18747313065245375,-0.8948246854894117,0.3730625958350959,0.45804499063103865,-1.3535180105374038,-1.371300844187076,0.28363068784536266,-0.0533371839725415,0.25795075424171304,-0.9095661670695305,-1.3655463880295697,0.40653432169320675,-0.36416215297466725,-0.9621818382551254,0.39093610870457346,0.776611962586016,-0.9664684822259981,-1.528726927675165
2012-01-05,0.13399303588144923,0.002642621652304722,0.3211726154564916,1.8389777480023723,-1.6764567743076144,0.5190702115691609,0.4107752243269848,-1.10616234464291,0.35822527947560867,1.7571290605848953,-1.750687263928606,-1.4789941744307058,0.4706647010482101,-0.14948002428851623,0.2788492902124084,1.7420150218290988,-1.4898843375353357,0.3632558731440616,0.3255284554819507,-1.0351495540624662,0.4124019993044241,1.5136945244352775,-1.6269263768095648,-1.63540411584264
2012-01-06,-0.24009195524414872,-0.3110502663557132,0.3472433589038115,-1.7076249011767624,-0.9403395943940077,0.5333269794971551,-1.0653115281376824,-0.4434677741465265,0.4690924491840234,-1.7842266745083544,-0.7766277185024839,-1.3075149171925855,-0.31757757087921556,-0.2387423381179722,0.31673819772309275,-1.644096209885392,-0.7250307856944374,0.3377264484322186,-0.8096449586936095,-0.4170028515133657,0.5510896854098152,-1.771933015136728,-0.810960631642275,-1.416039814590877
2012-01-09,-0.6903466795503356,-0.21189126680683815,0.36268502341389786,-0.7904874443525844,0.5711397687988923,0.56390557321002,0.25259981740574755,0.4790599970203697,0.652201010503844,0.7228180075210696,0.8234962187196533,-0.915295224379479,-0.7057433311124084,-0.06801388039148598,0.3605526823560574,0.001927903969707545,0.6070270457765929,0.32579307152194964,0.5059582773418767,0.47954015179480514,0.7475246078031693,0.7089413780753034,0.7257293700379757,-0.9462692888708077
2012-01-10,0.7663706860590122,0.31868482119367353,0.3595924100869621,1.361859927559283,1.5875453214684454,0.5767378336809822,1.0148899462914043,0.9806091389903281,0.8354166509736912,1.429518558538938,1.6472881919843183,-0.3874888167049757,0.6476687681508522,0.27983187963415734,0.3952821980805019,1.2910615837765758,1.4414587952400408,0.3216701860068567,0.5672335958095716,0.9335116517828944,0.924035830053366,1.6570986170908555,1.5582081849333094,-0.33395501154954715
2012-01-11,-0.16003026222609623,0.31207609261888936,0.3432014292879379,-1.1708551788101607,0.8698024590726063,0.5522880918152948,0.5821504049050485,0.6470232582082704,0.9585663304568185,0.11388561947320341,0.7396268707871516,0.19296328383044956,0.010739757540430328,0.24439927722500826,0.4043127148432252,-0.9876286304529514,0.8944557247399685,0.32685687117708706,0.3840243145142439,0.5294237988878776,1.0184879268615712,0.21703445828743684,0.720987952470613,0.31640407382759733
2012-01-12,0.5364099248871376,-0.3667990487864041,0.3231957672196092,1.104070440777009,-0.853399084697428,0.52915063824631,-0.958189513817525,-0.08971507493039721,1.0078845782088344,-1.2618412667893506,-0.8173141521516989,0.7496605880111709,0.18321721108257016,-0.2156585719869949,0.36964218712633085,0.8512926334337881,-0.39395869422264623,0.3728219158303282,-0.6008897941646297,-0.2252381197058103,1.0273352252125176,-1.2333321631261938,-0.7752582087055938,0.9118304551855706
2012-01-13,-0.890437131767544,-0.4488802503502406,0.3083489702890145,-1.361556365278023,-1.2159897676295923,0.5589013204775558,-0.780846532509187,-0.5713294181903585,0.9845776220409653,0.9143679368687775,-1.3831216364066417,1.2060697701866165,-0.4158856186820653,-0.4225495404181664,0.27885022363317047,-0.9904745575630676,-1.142358887973266,0.49919151356697966,-0.5418427245248587,-0.6229592421513941,0.9635946553341753,0.41451064183395075,-1.3801691265923404,1.3587407519021077
2012-01-16,0.9843825254520597,0.22457567872688738,0.30032068876897117,1.6208854616555728,-0.24209052807822834,0.6763589484429439,0.17344203325465785,-0.5181046998728538,0.8988841707129833,-1.1162224402301026,-0.07976489198101255,1.5080974482450078,0.16089172795717976,-0.04669796253558833,0.1386154435483371,1.0615808863394092,-1.0589701574899542,0.7341642048438299,0.06311100453658491,-0.40742428548685095,0.8465745075794853,-1.1221765793578868,-0.20110434633349983,1.5975220378223773
2012-01-18,-0.632524789664705,0.5871781224815621,0.30473453694279595,-0.06471620229126307,0.5378024783409487,0.8717377097663938,1.068742897669909,-0.12302335034330136,0.7838677474446987,1.3065861323912915,1.116130300854307,1.6233281508812298,0.4629157692838294,0.4776350369488104,0.01915817433550146,1.003727223568415,-0.21465702413625587,1.0622223423893222,0.8704617346824233,0.03537275232604786,0.7175240047312191,1.4141668675708923,1.0924345977753922,1.6319201509391879
