date,window_size,window_start,window_end,network_id,network_type,network_scale,network_metal,TCI,mean_total_r2,min_total_r2,max_total_r2
2013-01-02,252,2012-01-04,2013-01-02,same_scale_STC,same_scale_cross_metal,STC,,88.43281396495566,0.8843281396495566,0.7764102954242158,0.9483219119965196
2013-01-03,252,2012-01-05,2013-01-03,same_scale_STC,same_scale_cross_metal,STC,,88.36863637826752,0.8836863637826753,0.777705001690226,0.9476154859910166
2013-01-04,252,2012-01-06,2013-01-04,same_scale_STC,same_scale_cross_metal,STC,,88.29981003717717,0.8829981003717717,0.7789880111409858,0.946094587631399
2013-01-07,252,2012-01-09,2013-01-07,same_scale_STC,same_scale_cross_metal,STC,,88.21043535894081,0.8821043535894081,0.7786258882849248,0.945217731591429
2013-01-08,252,2012-01-10,2013-01-08,same_scale_STC,same_scale_cross_metal,STC,,88.22203660521656,0.8822203660521656,0.7794600494664802,0.9452090171375434
2013-01-09,252,2012-01-11,2013-01-09,same_scale_STC,same_scale_cross_metal,STC,,88.13440273820765,0.8813440273820765,0.7779919138791274,0.9451235697875147
2013-01-10,252,2012-01-12,2013-01-10,same_scale_STC,same_scale_cross_metal,STC,,88.13687912257157,0.8813687912257158,0.7792805318611109,0.9441931680767289
2013-01-11,252,2012-01-13,2013-01-11,same_scale_STC,same_scale_cross_metal,STC,,88.11488175746899,0.88114881757469,0.779178035119714,0.9443176123451508
2013-01-14,252,2012-01-16,2013-01-14,same_scale_STC,same_scale_cross_metal,STC,,88.09012111522281,0.8809012111522281,0.7771514872430785,0.9441595137239537
2013-01-15,252,2012-01-18,2013-01-15,same_scale_STC,same_scale_cross_metal,STC,,88.0849057848238,0.880849057848238,0.7783415014589823,0.9440262406438856
2013-01-16,252,2012-01-19,2013-01-16,same_scale_STC,same_scale_cross_metal,STC,,88.05693070677944,0.8805693070677945,0.7792649465284178,0.9438521183851876
2013-01-17,252,2012-01-20,2013-01-17,same_scale_STC,same_scale_cross_metal,STC,,88.01524405012357,0.8801524405012358,0.7790801864331502,0.9425716395458239
2013-01-18,252,2012-01-23,2013-01-18,same_scale_STC,same_scale_cross_metal,STC,,88.1268363416128,0.881268363416128,0.7786348959058453,0.9427294346561199
2013-01-21,252,2012-01-24,2013-01-21,same_scale_STC,same_scale_cross_metal,STC,,88.18087725194586,0.8818087725194586,0.7786779780035377,0.9423121772977306
2013-01-23,252,2012-01-25,2013-01-23,same_scale_STC,same_scale_cross_metal,STC,,88.10664792449509,0.881066479244951,0.7769496688726014,0.9411897320704439
2013-01-24,252,2012-01-26,2013-01-24,same_scale_STC,same_scale_cross_metal,STC,,88.01805488534116,0.8801805488534116,0.7754845307288564,0.9402580404752847
2013-01-25,252,2012-01-27,2013-01-25,same_scale_STC,same_scale_cross_metal,STC,,88.05951940176496,0.8805951940176495,0.7763470408136123,0.9400660793856468
2013-01-28,252,2012-01-30,2013-01-28,same_scale_STC,same_scale_cross_metal,STC,,88.08224404239112,0.8808224404239112,0.7768484363016743,0.9406944015534757
2013-01-29,252,2012-01-31,2013-01-29,same_scale_STC,same_scale_cross_metal,STC,,88.06428457099062,0.8806428457099063,0.7769017293683393,0.940459220656512
2013-01-30,252,2012-02-01,2013-01-30,same_scale_STC,same_scale_cross_metal,STC,,88.13776432050342,0.8813776432050342,0.7781789314670562,0.9401130306194521
2013-01-31,252,2012-02-02,2013-01-31,same_scale_STC,same_scale_cross_metal,STC,,88.15809437602167,0.8815809437602167,0.7791288634017229,0.9397115647607326
2013-02-01,252,2012-02-03,2013-02-01,same_scale_STC,same_scale_cross_metal,STC,,88.20117282437336,0.8820117282437335,0.7786168686215118,0.9402272019198423
2013-02-04,252,2012-02-06,2013-02-04,same_scale_STC,same_scale_cross_metal,STC,,88.14958575554965,0.8814958575554965,0.7772333662688333,0.9404249246852365
2013-02-05,252,2012-02-07,2013-02-05,same_scale_STC,same_scale_cross_metal,STC,,88.17159142185919,0.881715914218592,0.7770645174838804,0.9409896016386453
2013-02-06,252,2012-02-08,2013-02-06,same_scale_STC,same_scale_cross_metal,STC,,88.13842295287367,0.8813842295287366,0.7760697413097646,0.9408376298197988
2013-02-07,252,2012-02-09,2013-02-07,same_scale_STC,same_scale_cross_metal,STC,,88.15070701240255,0.8815070701240255,0.7752818926506939,0.9411085048125876
2013-02-08,252,2012-02-10,2013-02-08,same_scale_STC,same_scale_cross_metal,STC,,88.17893057366655,0.8817893057366655,0.7772415430203133,0.9409889175316068
2013-02-11,252,2012-02-13,2013-02-11,same_scale_STC,same_scale_cross_metal,STC,,88.160332974371,0.88160332974371,0.777134550142274,0.9409866567788463
2013-02-12,252,2012-02-14,2013-02-12,same_scale_STC,same_scale_cross_metal,STC,,88.19128373926387,0.8819128373926386,0.7778002947774283,0.941796821955071
2013-02-13,252,2012-02-15,2013-02-13,same_scale_STC,same_scale_cross_metal,STC,,88.14234837765949,0.8814234837765949,0.7771676320103998,0.9415584368858847
2013-02-14,252,2012-02-16,2013-02-14,same_scale_STC,same_scale_cross_metal,STC,,88.12616224512017,0.8812616224512018,0.7770308530084148,0.9418368741042078
2013-02-15,252,2012-02-17,2013-02-15,same_scale_STC,same_scale_cross_metal,STC,,88.12745167129191,0.881274516712919,0.777607345446778,0.941863373725637
2013-02-18,252,2012-02-20,2013-02-18,same_scale_STC,same_scale_cross_metal,STC,,87.88258085466563,0.8788258085466563,0.7746988436727209,0.9419197956273581
2013-02-20,252,2012-02-22,2013-02-20,same_scale_STC,same_scale_cross_metal,STC,,88.11711931607425,0.8811711931607425,0.7741161231807993,0.9430978018289193
2013-02-21,252,2012-02-23,2013-02-21,same_scale_STC,same_scale_cross_metal,STC,,88.05502561049946,0.8805502561049945,0.7798463444716197,0.9399198389686552
2013-02-22,252,2012-02-24,2013-02-22,same_scale_STC,same_scale_cross_metal,STC,,88.06190336634046,0.8806190336634045,0.7825611900025295,0.9393077556466879
2013-02-25,252,2012-02-27,2013-02-25,same_scale_STC,same_scale_cross_metal,STC,,88.01944162461996,0.8801944162461997,0.7822512607784573,0.9387691209088744
2013-02-26,252,2012-02-28,2013-02-26,same_scale_STC,same_scale_cross_metal,STC,,88.05185656891496,0.8805185656891495,0.7830959730706588,0.938979753991011
2013-02-27,252,2012-02-29,2013-02-27,same_scale_STC,same_scale_cross_metal,STC,,87.874226021725,0.8787422602172499,0.7786258693966002,0.9376791427395912
2013-02-28,252,2012-03-01,2013-02-28,same_scale_STC,same_scale_cross_metal,STC,,87.59517178890799,0.8759517178890799,0.7765288351353062,0.9361631742182954
2013-03-01,252,2012-03-02,2013-03-01,same_scale_STC,same_scale_cross_metal,STC,,87.41245468279566,0.8741245468279566,0.7723617856048062,0.9355370915184948
2013-03-04,252,2012-03-05,2013-03-04,same_scale_STC,same_scale_cross_metal,STC,,87.49810428276798,0.8749810428276799,0.7764716604407766,0.935613487814501
2013-03-05,252,2012-03-06,2013-03-05,same_scale_STC,same_scale_cross_metal,STC,,87.59235583783855,0.8759235583783855,0.7776618816787034,0.9353162255024297
2013-03-06,252,2012-03-07,2013-03-06,same_scale_STC,same_scale_cross_metal,STC,,87.34907680013424,0.8734907680013424,0.7744353340325252,0.933644682000571
2013-03-07,252,2012-03-08,2013-03-07,same_scale_STC,same_scale_cross_metal,STC,,87.28072348968729,0.872807234896873,0.775867089800389,0.9332341340689158
2013-03-08,252,2012-03-09,2013-03-08,same_scale_STC,same_scale_cross_metal,STC,,87.21083451352982,0.8721083451352982,0.7747945676682957,0.9307377241968449
2013-03-11,252,2012-03-12,2013-03-11,same_scale_STC,same_scale_cross_metal,STC,,87.13667238351327,0.8713667238351327,0.7736724569060232,0.9299397932372168
2013-03-12,252,2012-03-13,2013-03-12,same_scale_STC,same_scale_cross_metal,STC,,87.14786966828945,0.8714786966828945,0.7754238124495432,0.9295912131551507
2013-03-13,252,2012-03-14,2013-03-13,same_scale_STC,same_scale_cross_metal,STC,,87.24968267476615,0.8724968267476615,0.7783310492852535,0.9299759742053095
2013-03-14,252,2012-03-15,2013-03-14,same_scale_STC,same_scale_cross_metal,STC,,87.03340151435661,0.8703340151435661,0.7726121755362773,0.9296612881445632
2013-03-15,252,2012-03-16,2013-03-15,same_scale_STC,same_scale_cross_metal,STC,,86.96088476873666,0.8696088476873667,0.7713853002987626,0.92894619155145
2013-03-18,252,2012-03-19,2013-03-18,same_scale_STC,same_scale_cross_metal,STC,,86.97773731851312,0.8697773731851313,0.7716534524834808,0.9289271887853289
2013-03-19,252,2012-03-20,2013-03-19,same_scale_STC,same_scale_cross_metal,STC,,87.0444059828283,0.8704440598282829,0.7717520752834497,0.9296112530312052
2013-03-20,252,2012-03-21,2013-03-20,same_scale_STC,same_scale_cross_metal,STC,,86.98052227213618,0.8698052227213618,0.769724500066921,0.9288772523112248
2013-03-21,252,2012-03-22,2013-03-21,same_scale_STC,same_scale_cross_metal,STC,,87.02402695982508,0.8702402695982507,0.7710361862817385,0.9286914021785955
2013-03-22,252,2012-03-23,2013-03-22,same_scale_STC,same_scale_cross_metal,STC,,86.96959994559194,0.8696959994559194,0.7709441929881239,0.9280028036495627
2013-03-25,252,2012-03-26,2013-03-25,same_scale_STC,same_scale_cross_metal,STC,,86.8825919700097,0.8688259197000969,0.7699853803175573,0.9271700048002929
2013-03-26,252,2012-03-27,2013-03-26,same_scale_STC,same_scale_cross_metal,STC,,86.78866518399154,0.8678866518399154,0.7680458994912147,0.9263238660472003
2013-03-27,252,2012-03-28,2013-03-27,same_scale_STC,same_scale_cross_metal,STC,,86.78268456712182,0.8678268456712183,0.7654179708861946,0.9266633799362171
2013-03-28,252,2012-03-29,2013-03-28,same_scale_STC,same_scale_cross_metal,STC,,86.76160353730508,0.8676160353730508,0.7639999434120857,0.9266214321778434
2013-04-01,252,2012-03-30,2013-04-01,same_scale_STC,same_scale_cross_metal,STC,,86.65198154620988,0.8665198154620988,0.7558847655326777,0.9271643632326312
2013-04-02,252,2012-04-02,2013-04-02,same_scale_STC,same_scale_cross_metal,STC,,86.72908216805727,0.8672908216805727,0.7564603013731649,0.9278364322444593
2013-04-03,252,2012-04-03,2013-04-03,same_scale_STC,same_scale_cross_metal,STC,,86.78385119073305,0.8678385119073305,0.757580970565706,0.9277722413298979
2013-04-04,252,2012-04-04,2013-04-04,same_scale_STC,same_scale_cross_metal,STC,,87.0879159194905,0.870879159194905,0.7668938252939479,0.9276084468624848
2013-04-05,252,2012-04-05,2013-04-05,same_scale_STC,same_scale_cross_metal,STC,,86.75546645916894,0.8675546645916894,0.7544652880111322,0.9274624365270022
2013-04-08,252,2012-04-09,2013-04-08,same_scale_STC,same_scale_cross_metal,STC,,86.52365610648116,0.8652365610648116,0.7427740414979915,0.9270496141323323
2013-04-09,252,2012-04-10,2013-04-09,same_scale_STC,same_scale_cross_metal,STC,,86.51582794514854,0.8651582794514855,0.7392273929046083,0.9267993126772418
2013-04-10,252,2012-04-11,2013-04-10,same_scale_STC,same_scale_cross_metal,STC,,86.48019322111502,0.8648019322111501,0.7379973023733304,0.9267971740520073
2013-04-11,252,2012-04-12,2013-04-11,same_scale_STC,same_scale_cross_metal,STC,,86.31500199626632,0.8631500199626632,0.7275657838708391,0.9274900379819491
2013-04-12,252,2012-04-13,2013-04-12,same_scale_STC,same_scale_cross_metal,STC,,85.72869556631102,0.8572869556631102,0.6938063932741493,0.9281217448781383
2013-04-15,252,2012-04-16,2013-04-15,same_scale_STC,same_scale_cross_metal,STC,,87.7879760604681,0.877879760604681,0.7426965392652887,0.9345309459559009
2013-04-16,252,2012-04-17,2013-04-16,same_scale_STC,same_scale_cross_metal,STC,,87.42040050978147,0.8742040050978147,0.7330244796183294,0.9378310981158162
2013-04-17,252,2012-04-18,2013-04-17,same_scale_STC,same_scale_cross_metal,STC,,87.34305393866453,0.8734305393866453,0.7330079422950835,0.9379194221177107
2013-04-18,252,2012-04-19,2013-04-18,same_scale_STC,same_scale_cross_metal,STC,,87.17228875907135,0.8717228875907135,0.7265963589466716,0.9367566641838512
2013-04-19,252,2012-04-20,2013-04-19,same_scale_STC,same_scale_cross_metal,STC,,86.98688324009389,0.8698688324009389,0.716082334468769,0.9365826241186705
2013-04-22,252,2012-04-23,2013-04-22,same_scale_STC,same_scale_cross_metal,STC,,86.71538939046741,0.8671538939046741,0.7050955684829251,0.9363342496112605
2013-04-23,252,2012-04-24,2013-04-23,same_scale_STC,same_scale_cross_metal,STC,,86.63990019818864,0.8663990019818864,0.6993200012975631,0.9355987577909934
2013-04-24,252,2012-04-25,2013-04-24,same_scale_STC,same_scale_cross_metal,STC,,86.60115308105536,0.8660115308105536,0.6972317813677344,0.935387131022954
2013-04-25,252,2012-04-26,2013-04-25,same_scale_STC,same_scale_cross_metal,STC,,86.78677706283494,0.8678677706283494,0.7031111209409835,0.9362195121097827
2013-04-26,252,2012-04-27,2013-04-26,same_scale_STC,same_scale_cross_metal,STC,,86.78414923133245,0.8678414923133245,0.7033556614536783,0.9359772670902385
2013-04-29,252,2012-04-30,2013-04-29,same_scale_STC,same_scale_cross_metal,STC,,86.70519592789718,0.8670519592789718,0.7035582581354017,0.9363531718213487
2013-04-30,252,2012-05-01,2013-04-30,same_scale_STC,same_scale_cross_metal,STC,,86.6186882612239,0.866186882612239,0.7008876073346577,0.9364699039786366
2013-05-01,252,2012-05-02,2013-05-01,same_scale_STC,same_scale_cross_metal,STC,,86.78813019112161,0.8678813019112162,0.7040499710297042,0.9377097287976821
2013-05-02,252,2012-05-03,2013-05-02,same_scale_STC,same_scale_cross_metal,STC,,86.75537342853335,0.8675537342853334,0.7048689660437191,0.9377790005811363
2013-05-03,252,2012-05-04,2013-05-03,same_scale_STC,same_scale_cross_metal,STC,,86.7072201539961,0.867072201539961,0.7037481023016783,0.9365369895577076
2013-05-06,252,2012-05-07,2013-05-06,same_scale_STC,same_scale_cross_metal,STC,,86.6675723623626,0.866675723623626,0.7029694729414815,0.9362723167099699
2013-05-07,252,2012-05-08,2013-05-07,same_scale_STC,same_scale_cross_metal,STC,,86.6820718477423,0.8668207184774229,0.7022974530309251,0.9366946469472087
2013-05-08,252,2012-05-09,2013-05-08,same_scale_STC,same_scale_cross_metal,STC,,86.60310043332886,0.8660310043332886,0.7033043439672095,0.9367020485747941
2013-05-09,252,2012-05-10,2013-05-09,same_scale_STC,same_scale_cross_metal,STC,,86.67918751427106,0.8667918751427106,0.7048025276903385,0.9366764780119256
2013-05-10,252,2012-05-11,2013-05-10,same_scale_STC,same_scale_cross_metal,STC,,86.61738581505739,0.8661738581505739,0.7016692688937176,0.936767465157697
2013-05-13,252,2012-05-14,2013-05-13,same_scale_STC,same_scale_cross_metal,STC,,86.78980393387829,0.867898039338783,0.7062388279417624,0.9362481797635593
2013-05-14,252,2012-05-15,2013-05-14,same_scale_STC,same_scale_cross_metal,STC,,86.76531682345798,0.8676531682345798,0.7061479851374981,0.936595535192382
2013-05-15,252,2012-05-16,2013-05-15,same_scale_STC,same_scale_cross_metal,STC,,86.80711122814479,0.868071112281448,0.7058638215700701,0.9366837816062509
2013-05-16,252,2012-05-17,2013-05-16,same_scale_STC,same_scale_cross_metal,STC,,86.78109856891851,0.867810985689185,0.7056360949512095,0.9363075455902297
2013-05-17,252,2012-05-18,2013-05-17,same_scale_STC,same_scale_cross_metal,STC,,86.67360993242721,0.8667360993242721,0.7028833087480617,0.9367118937842447
2013-05-20,252,2012-05-21,2013-05-20,same_scale_STC,same_scale_cross_metal,STC,,86.75746434552423,0.8675746434552423,0.7065395909080701,0.9372412330360392
2013-05-21,252,2012-05-22,2013-05-21,same_scale_STC,same_scale_cross_metal,STC,,86.64921891227021,0.8664921891227022,0.7070412980545826,0.9352546898988581
2013-05-22,252,2012-05-23,2013-05-22,same_scale_STC,same_scale_cross_metal,STC,,86.55085430655419,0.8655085430655418,0.7022771240851664,0.9350764727314395
2013-05-23,252,2012-05-24,2013-05-23,same_scale_STC,same_scale_cross_metal,STC,,86.49579638520464,0.8649579638520464,0.7018363913053889,0.9345256527886971
2013-05-24,252,2012-05-25,2013-05-24,same_scale_STC,same_scale_cross_metal,STC,,86.59299713751221,0.8659299713751221,0.7052112532023348,0.9342559703224305
2013-05-27,252,2012-05-28,2013-05-27,same_scale_STC,same_scale_cross_metal,STC,,86.5428089332128,0.865428089332128,0.7037551011037414,0.9340014735626363
2013-05-29,252,2012-05-30,2013-05-29,same_scale_STC,same_scale_cross_metal,STC,,86.46941530624672,0.8646941530624672,0.7037307191911046,0.934036203378767
2013-05-30,252,2012-05-31,2013-05-30,same_scale_STC,same_scale_cross_metal,STC,,86.63093817510524,0.8663093817510524,0.706625045649067,0.933562645778055
2013-05-31,252,2012-06-01,2013-05-31,same_scale_STC,same_scale_cross_metal,STC,,86.83366248609978,0.8683366248609978,0.709665026666858,0.9370987421089569
2013-06-03,252,2012-06-04,2013-06-03,same_scale_STC,same_scale_cross_metal,STC,,86.90080130860282,0.8690080130860283,0.7032401232141529,0.9372697670859966
2013-06-04,252,2012-06-05,2013-06-04,same_scale_STC,same_scale_cross_metal,STC,,86.90229978078081,0.8690229978078081,0.7033589299410743,0.9372050183954833
2013-06-05,252,2012-06-06,2013-06-05,same_scale_STC,same_scale_cross_metal,STC,,86.96228975011526,0.8696228975011526,0.7034374197102772,0.9372718905522068
2013-06-06,252,2012-06-07,2013-06-06,same_scale_STC,same_scale_cross_metal,STC,,87.10667109788368,0.8710667109788367,0.7043756842779281,0.9369271404461945
2013-06-07,252,2012-06-08,2013-06-07,same_scale_STC,same_scale_cross_metal,STC,,87.13076656122138,0.8713076656122138,0.7036309262539849,0.9371323335391685
2013-06-10,252,2012-06-11,2013-06-10,same_scale_STC,same_scale_cross_metal,STC,,87.12899617193166,0.8712899617193166,0.7048960204458821,0.9375369488152854
2013-06-11,252,2012-06-12,2013-06-11,same_scale_STC,same_scale_cross_metal,STC,,87.14211662469437,0.8714211662469437,0.7046611317993663,0.9385073230249992
2013-06-12,252,2012-06-13,2013-06-12,same_scale_STC,same_scale_cross_metal,STC,,87.13898821074156,0.8713898821074156,0.70475410944482,0.9383203467794785
2013-06-13,252,2012-06-14,2013-06-13,same_scale_STC,same_scale_cross_metal,STC,,87.09391925902578,0.8709391925902579,0.7002556920087162,0.9370290763089852
2013-06-14,252,2012-06-15,2013-06-14,same_scale_STC,same_scale_cross_metal,STC,,87.124955350915,0.87124955350915,0.7036520119710719,0.9356777967869058
2013-06-17,252,2012-06-18,2013-06-17,same_scale_STC,same_scale_cross_metal,STC,,87.1159049972836,0.871159049972836,0.7030252911374963,0.9356593184748834
2013-06-18,252,2012-06-19,2013-06-18,same_scale_STC,same_scale_cross_metal,STC,,87.09086488188427,0.8709086488188427,0.7022523007979111,0.9360851800636865
2013-06-19,252,2012-06-20,2013-06-19,same_scale_STC,same_scale_cross_metal,STC,,86.87515745284736,0.8687515745284736,0.6886491033371168,0.9360640823142026
2013-06-20,252,2012-06-21,2013-06-20,same_scale_STC,same_scale_cross_metal,STC,,87.46304429317625,0.8746304429317625,0.7113381782698376,0.9350216796709534
2013-06-21,252,2012-06-22,2013-06-21,same_scale_STC,same_scale_cross_metal,STC,,87.33735469233712,0.8733735469233712,0.7111792388477023,0.9326047093394643
2013-06-24,252,2012-06-25,2013-06-24,same_scale_STC,same_scale_cross_metal,STC,,87.33973870849354,0.8733973870849354,0.7102840893008201,0.933154140700938
2013-06-25,252,2012-06-26,2013-06-25,same_scale_STC,same_scale_cross_metal,STC,,87.26815558196841,0.8726815558196842,0.7097683874192794,0.9328229523269369
2013-06-26,252,2012-06-27,2013-06-26,same_scale_STC,same_scale_cross_metal,STC,,87.57808387773136,0.8757808387773136,0.7170743824752659,0.9327919054446687
2013-06-27,252,2012-06-28,2013-06-27,same_scale_STC,same_scale_cross_metal,STC,,87.503691522884,0.87503691522884,0.7181681077460589,0.9316252233525317
2013-06-28,252,2012-06-29,2013-06-28,same_scale_STC,same_scale_cross_metal,STC,,87.63641806181035,0.8763641806181034,0.7160066857953773,0.9316970293180991
2013-07-01,252,2012-07-02,2013-07-01,same_scale_STC,same_scale_cross_metal,STC,,87.31211228933056,0.8731211228933056,0.7129113440700852,0.9301550530744258
2013-07-02,252,2012-07-03,2013-07-02,same_scale_STC,same_scale_cross_metal,STC,,87.30948680144697,0.8730948680144697,0.7132718696625024,0.9303186528455434
2013-07-03,252,2012-07-04,2013-07-03,same_scale_STC,same_scale_cross_metal,STC,,87.20987755604057,0.8720987755604056,0.7116243833179979,0.9287526839154712
2013-07-04,252,2012-07-06,2013-07-04,same_scale_STC,same_scale_cross_metal,STC,,87.20437988396652,0.8720437988396652,0.7116457764172215,0.9293300065729267
2013-07-08,252,2012-07-09,2013-07-08,same_scale_STC,same_scale_cross_metal,STC,,86.85966967557928,0.8685966967557928,0.7099662210496283,0.9265460827790503
2013-07-09,252,2012-07-10,2013-07-09,same_scale_STC,same_scale_cross_metal,STC,,86.84925982676307,0.8684925982676308,0.7105298939789333,0.9262676467081082
2013-07-10,252,2012-07-11,2013-07-10,same_scale_STC,same_scale_cross_metal,STC,,86.45949865510609,0.8645949865510609,0.7131385208336777,0.9240615158285779
2013-07-11,252,2012-07-12,2013-07-11,same_scale_STC,same_scale_cross_metal,STC,,86.36218611941051,0.8636218611941051,0.7160810565168092,0.9238910124572086
2013-07-12,252,2012-07-13,2013-07-12,same_scale_STC,same_scale_cross_metal,STC,,86.3512703841629,0.863512703841629,0.7163970193878375,0.9235832982766412
2013-07-15,252,2012-07-16,2013-07-15,same_scale_STC,same_scale_cross_metal,STC,,86.31674556753906,0.8631674556753905,0.7149240297508468,0.923366225694269
2013-07-16,252,2012-07-17,2013-07-16,same_scale_STC,same_scale_cross_metal,STC,,86.261514931755,0.86261514931755,0.7145773176386113,0.9228771815851919
2013-07-17,252,2012-07-18,2013-07-17,same_scale_STC,same_scale_cross_metal,STC,,86.35654434433005,0.8635654434433004,0.7168005498482914,0.9227976125748403
2013-07-18,252,2012-07-19,2013-07-18,same_scale_STC,same_scale_cross_metal,STC,,86.33818939983011,0.8633818939983011,0.7155254536933898,0.9226687293788085
2013-07-19,252,2012-07-20,2013-07-19,same_scale_STC,same_scale_cross_metal,STC,,86.29942671232953,0.8629942671232954,0.7141323929808462,0.9223374157358539
2013-07-22,252,2012-07-23,2013-07-22,same_scale_STC,same_scale_cross_metal,STC,,86.49799650249501,0.8649799650249501,0.7186348061748347,0.9219523480956426
2013-07-23,252,2012-07-24,2013-07-23,same_scale_STC,same_scale_cross_metal,STC,,86.43960717784613,0.8643960717784613,0.7174479371788081,0.9217972482741642
2013-07-24,252,2012-07-25,2013-07-24,same_scale_STC,same_scale_cross_metal,STC,,86.46315001060698,0.8646315001060698,0.7193352181089666,0.9214850678442758
2013-07-25,252,2012-07-26,2013-07-25,same_scale_STC,same_scale_cross_metal,STC,,86.40320703473088,0.8640320703473089,0.7173234338574439,0.9215045046711815
2013-07-26,252,2012-07-27,2013-07-26,same_scale_STC,same_scale_cross_metal,STC,,86.40899771951072,0.8640899771951072,0.7173138852944166,0.9217684226473064
2013-07-29,252,2012-07-30,2013-07-29,same_scale_STC,same_scale_cross_metal,STC,,86.53287947267351,0.8653287947267351,0.7176632896307238,0.926286231168963
2013-07-30,252,2012-07-31,2013-07-30,same_scale_STC,same_scale_cross_metal,STC,,86.59786648809875,0.8659786648809875,0.7175926157938436,0.927434207450611
2013-07-31,252,2012-08-01,2013-07-31,same_scale_STC,same_scale_cross_metal,STC,,86.59415189847017,0.8659415189847017,0.7175618682106809,0.9275955122270831
2013-08-01,252,2012-08-02,2013-08-01,same_scale_STC,same_scale_cross_metal,STC,,86.58048395036548,0.8658048395036548,0.7162392326168149,0.9271196058289691
2013-08-02,252,2012-08-03,2013-08-02,same_scale_STC,same_scale_cross_metal,STC,,86.53527975447376,0.8653527975447376,0.7151050648367067,0.9263665755968375
2013-08-05,252,2012-08-06,2013-08-05,same_scale_STC,same_scale_cross_metal,STC,,86.47773967687033,0.8647773967687034,0.7141041612823058,0.9262977643999832
2013-08-06,252,2012-08-07,2013-08-06,same_scale_STC,same_scale_cross_metal,STC,,86.55451980467366,0.8655451980467366,0.7156234137200205,0.9265469358297971
2013-08-07,252,2012-08-08,2013-08-07,same_scale_STC,same_scale_cross_metal,STC,,86.50770096891432,0.8650770096891433,0.7157149729048611,0.9263034925958202
2013-08-08,252,2012-08-09,2013-08-08,same_scale_STC,same_scale_cross_metal,STC,,86.56599908843918,0.8656599908843918,0.7177016325906176,0.9264562842862683
2013-08-09,252,2012-08-10,2013-08-09,same_scale_STC,same_scale_cross_metal,STC,,86.49870209845814,0.8649870209845814,0.7168380018072031,0.9264942330172137
2013-08-12,252,2012-08-13,2013-08-12,same_scale_STC,same_scale_cross_metal,STC,,86.50549931152464,0.8650549931152465,0.7180944828374384,0.9263368165265774
2013-08-13,252,2012-08-14,2013-08-13,same_scale_STC,same_scale_cross_metal,STC,,86.47384222897342,0.8647384222897343,0.7186697079227801,0.925893439482037
2013-08-14,252,2012-08-15,2013-08-14,same_scale_STC,same_scale_cross_metal,STC,,86.3681943427138,0.8636819434271381,0.7181424207290336,0.9254978136381242
2013-08-15,252,2012-08-16,2013-08-15,same_scale_STC,same_scale_cross_metal,STC,,86.42567332332153,0.8642567332332154,0.7200840034790441,0.9250967339808779
2013-08-16,252,2012-08-17,2013-08-16,same_scale_STC,same_scale_cross_metal,STC,,86.33710722240392,0.8633710722240392,0.7197987941286348,0.9247212169481542
2013-08-19,252,2012-08-20,2013-08-19,same_scale_STC,same_scale_cross_metal,STC,,86.35401560341307,0.8635401560341308,0.720639380479629,0.9241377008547504
2013-08-20,252,2012-08-21,2013-08-20,same_scale_STC,same_scale_cross_metal,STC,,86.32174971808458,0.8632174971808457,0.7208452603983938,0.9241342819240032
2013-08-21,252,2012-08-22,2013-08-21,same_scale_STC,same_scale_cross_metal,STC,,86.3733011655009,0.863733011655009,0.7221177572047945,0.9239463791956528
2013-08-22,252,2012-08-23,2013-08-22,same_scale_STC,same_scale_cross_metal,STC,,86.3927614071733,0.8639276140717329,0.7230786645721068,0.924357827224485
2013-08-23,252,2012-08-24,2013-08-23,same_scale_STC,same_scale_cross_metal,STC,,86.40669194890296,0.8640669194890296,0.7223307172143205,0.9249694619480949
2013-08-26,252,2012-08-27,2013-08-26,same_scale_STC,same_scale_cross_metal,STC,,86.32618261381594,0.8632618261381595,0.7167800306735491,0.9249127643654461
2013-08-27,252,2012-08-28,2013-08-27,same_scale_STC,same_scale_cross_metal,STC,,86.27316962038654,0.8627316962038654,0.7181050379222689,0.9247246857081431
2013-08-28,252,2012-08-29,2013-08-28,same_scale_STC,same_scale_cross_metal,STC,,86.1854216562849,0.861854216562849,0.7172571668909067,0.9249983239817775
2013-08-29,252,2012-08-30,2013-08-29,same_scale_STC,same_scale_cross_metal,STC,,86.15678472223938,0.8615678472223938,0.7174491248337875,0.9246432867599714
2013-08-30,252,2012-08-31,2013-08-30,same_scale_STC,same_scale_cross_metal,STC,,86.13439549067445,0.8613439549067445,0.7179506720102066,0.923759587620862
2013-09-02,252,2012-09-03,2013-09-02,same_scale_STC,same_scale_cross_metal,STC,,85.88829081467453,0.8588829081467453,0.7137556535146332,0.9222332436507408
2013-09-04,252,2012-09-05,2013-09-04,same_scale_STC,same_scale_cross_metal,STC,,85.8919121783934,0.858919121783934,0.7151643832718322,0.9210783023657227
2013-09-05,252,2012-09-06,2013-09-05,same_scale_STC,same_scale_cross_metal,STC,,85.85511735820496,0.8585511735820496,0.7157449208526928,0.9207739728550784
2013-09-06,252,2012-09-07,2013-09-06,same_scale_STC,same_scale_cross_metal,STC,,85.93628977191901,0.85936289771919,0.717829141119874,0.9210600429334157
